stock,title,sapo,content,publish_time,url
VIC,Chủ tịch UBND tỉnh Quảng Ninh chỉ đạo gỡ vướng 2 dự án tổng vốn 23 tỷ USD của Vingroup,"Hiện trên địa bàn tỉnh đang triển khai 245 dự án được bố trí vốn ngân sách cấp tỉnh và 107 dự án ngoài ngân sách đang triển khai, gồm 76 dự án ngoài KCN, KKT và 31 dự án trong KCN, KKT với tổng vốn đầu tư dự kiến năm 2026 khoảng 136.755 tỷ đồng.","Theo Cổng thông tin điện tử tỉnh Quảng Ninh, chiều 23/3, đồng chí Bùi Văn Khắng, Phó Bí thư Tỉnh ủy, Chủ tịch UBND tỉnh chủ trì buổi làm việc để thống nhất các giải pháp tháo gỡ khó khăn, vướng mắc cho các doanh nghiệp, nhà đầu tư, nhà thầu đang triển khai dự án đầu tư công, dự án trọng điểm ngoài ngân sách trên địa bàn tỉnh. Hiện trên địa bàn tỉnh đang triển khai 245 dự án được bố trí vốn ngân sách cấp tỉnh và 107 dự án ngoài ngân sách đang triển khai, gồm 76 dự án ngoài KCN, KKT và 31 dự án trong KCN, KKT với tổng vốn đầu tư dự kiến năm 2026 khoảng 136.755 tỷ đồng. Đáng chú ý, trong số này có 2 dự án quy mô lớn do Vingroup (mã CK: VIC) làm chủ đầu tư, gồm: khu đô thị phức hợp Hạ Long Xanh và tuyến đường sắt tốc độ cao Hà Nội - Quảng Ninh, với tổng vốn đầu tư lên đến 23,6 tỷ USD, tương đương 590.000 tỷ đồng. Để đảm bảo tiến độ các dự án, đồng chí Bùi Văn Khắng, Phó Bí thư Tỉnh ủy, Chủ tịch UBND tỉnh, yêu cầu: Các sở, ban, ngành, địa phương phối hợp chặt chẽ, quyết liệt tháo gỡ khó khăn, vướng mắc với tinh thần rõ người, rõ việc, rõ trách nhiệm và tiến độ. UBND cấp xã khẩn trương triển khai công tác bồi thường, giải phóng mặt bằng, sớm bàn giao quỹ đất sạch phục vụ triển khai các dự án. Các chủ đầu tư, doanh nghiệp tư nhân tập trung huy động tối đa nguồn lực tài chính, nhân lực, máy móc để đẩy nhanh tiến độ thi công các dự án đã được cấp phép, khởi công. Đồng chí cũng đề nghị các chủ đầu tư dự án chủ động nghiên cứu, đề xuất lựa chọn địa điểm khai thác, chủng loại và nguồn cung ứng vật liệu xây dựng ngay từ khi lập báo cáo nghiên cứu khả thi.     Các sở, ngành liên quan rà soát, tạo thuận lợi về thủ tục để nhà thầu là doanh nghiệp, liên danh ngoài tỉnh thành lập ngay chi nhánh (hạch toán độc lập) tại tỉnh Quảng Ninh thực hiện các hoạt động kinh doanh và kê khai, nộp thuế thu nhập doanh nghiệp và các sắc thuế khác có liên quan đối với các dự án đầu tư trên địa bàn tỉnh.﻿  Sáng 19/12/2025, tại tỉnh Quảng Ninh, Tập đoàn Vingroup đã khởi công dự án Khu đô thị phức hợp Hạ Long Xanh với tổng vốn đầu tư gần 18 tỷ USD. Với dự án tuyến đường sắt tốc độ cao Hà Nội - Quảng Ninh, lãnh đạo tỉnh cho biết nhà đầu tư đang gấp rút hoàn thiện hồ sơ pháp lý, đồng thời kiến nghị các bộ, ngành sớm thẩm định báo cáo nghiên cứu khả thi và thiết kế cơ sở ga Hạ Long Xanh. Dự án dự kiến sẽ được khởi công trong tháng 4 tới. ﻿  ",2026-03-24 16:20:00,https://cafef.vn/chu-tich-ubnd-tinh-quang-ninh-chi-dao-go-vuong-2-du-an-tong-von-23-ty-usd-cua-vingroup-188260324162007039.chn?utm_source=du-lieu.chn
VIC,Tỷ phú Phạm Nhật Vượng tung ưu đãi “5 năm không lo lãi suất” chưa từng có trên thị trường cho khách Vinhomes,Chính sách đặc biệt “5 năm không lo lãi suất” được Vinhomes áp dụng với tất cả các dự án đang bán từ nay đến khi có thông báo mới.,"Ngày 20/03/2026, Vinhomes công bố chính sách siêu ưu đãi “5 năm không lo lãi suất”, đảm bảo khách hàng được vay với lãi suất 3,3%/năm cho năm đầu, tối đa 7,8%/năm trong 3 năm đầu và trả trần lãi suất tối đa chỉ 9%/năm cho 2 năm tiếp theo. Đây là giải pháp hỗ trợ tài chính chưa từng có trên thị trường, khẳng định nhất quán tư duy đồng hành dài hạn cùng khách hàng, cũng như tầm vóc và tiềm lực vượt trội của chủ đầu tư.     Chính sách đặc biệt “5 năm không lo lãi suất” được Vinhomes áp dụng với tất cả các dự án đang bán từ nay đến khi có thông báo mới.     Cụ thể nếu khách hàng vay 18 tháng sẽ chỉ phải trả lãi suất 3,3%/năm, nếu vay 24 tháng sẽ chỉ phải trả là 5,3%/năm, nếu vay 36 tháng sẽ chỉ phải trả là 7,8%/năm. Sau đó nếu khách hàng tiếp tục duy trì khoản vay sẽ được đảm bảo mức lãi suất thả nổi tối đa không vượt quá 9%/năm, trong vòng 24 tháng tiếp theo.     Trong trường hợp lãi suất thị trường vượt ngưỡng 9%/năm, phần chênh lệch sẽ do Vinhomes chi trả, tuyệt đối bảo vệ khách hàng trước mọi biến động lãi suất.  Với chính sách đảm bảo lãi suất trên, Vinhomes cung cấp cho khách hàng lợi ích kép: vừa nắm giữ ngay tài sản thực là bất động sản giá tốt; vừa hoàn toàn yên tâm đứng ngoài nguy cơ lãi suất thả nổi tăng cao sau thời gian ưu đãi.     Trong đó, khách hàng mua để ở và nhà đầu tư sẽ có lộ trình tài chính rõ ràng và được kiểm soát an toàn trong 5 năm đầu để tự tin bước vào hành trình an cư bền vững.     Đối với thị trường, đây là giải pháp tài chính tiên phong và đột phá khi lần đầu tiên một chủ đầu tư chủ động thiết lập “vùng an toàn” cho người mua, sẵn sàng chia sẻ rủi ro và đồng hành dài hạn cùng khách hàng, tạo xung lực phát triển mới.     Vinhomes hiện là nhà phát triển bất động sản hàng đầu Việt Nam đang quản lý và vận hành hơn 30 khu đô thị trên toàn quốc. Năm 2025, Vinhomes đã lập kỷ lục khởi công và ra mắt 13 dự án với tổng quy mô hơn 20.000 ha, trong đó có các siêu đô thị kiểu mới như Khu đô thị Olympic (Hà Nội), Vinhomes Global Gate Hạ Long (Quảng Ninh), Khu đô thị ven vịnh Cam Ranh (Khánh Hòa), Khu phức hợp Du lịch & Đô thị Làng Vân – Hải Vân Bay (Đà Nẵng) và Vinhomes Green Paradise Cần Giờ (TP HCM).﻿",2026-03-20 21:15:00,https://cafef.vn/ty-phu-pham-nhat-vuong-tung-uu-dai-5-nam-khong-lo-lai-suat-chua-tung-co-tren-thi-truong-cho-khach-vinhomes-188260320211343448.chn?utm_source=du-lieu.chn
VIC,"VinFast 'sẵn sàng' 80.000 tỷ để tiêu, chớp cơ hội trước tình hình giá xăng tăng cao",Khoản hỗ trợ tài chính còn lại tại cuối năm 2025 theo thỏa thuận tháng 11/2024 — bao gồm tối đa 22.000 tỷ đồng tài trợ từ Chủ tịch và tối đa 24.600 tỷ đồng khoản vay từ Vingroup (VIC) — được kỳ vọng sẽ tiếp tục là một trong những nguồn vốn hỗ trợ chính cho VFS trong năm 2026.,"Tại cuộc họp công bố KQKD quý 4/2025 của VinFast (Nasdaq: VFS) tổ chức vào ngày 16/03, Ban lãnh đạo cho rằng căng thẳng toàn cầu và giá xăng dầu tăng cao gần đây sẽ hỗ trợ mảng xe điện, củng cố xu hướng người tiêu dùng chuyển sang xe điện trong dài hạn, đồng thời chưa ghi nhận tác động đáng kể nào đến hoạt động sản xuất kinh doanh ở thời điểm hiện tại – Thông tin từ báo cáo của Vietcap ghi nhận. Trong kế hoạch cho năm 2026, các ưu tiên trọng tâm của VinFast bao gồm mở rộng công suất sản xuất, thúc đẩy tăng trưởng bàn giao xe, cải thiện hiệu quả chi phí và tăng cường mức hiện diện trên thị trường quốc tế. Khoản hỗ trợ tài chính còn lại tại cuối năm 2025 theo thỏa thuận tháng 11/2024 — bao gồm tối đa 22.000 tỷ đồng tài trợ từ Chủ tịch và tối đa 24.600 tỷ đồng khoản vay từ Vingroup (VIC) — được kỳ vọng sẽ tiếp tục là một trong những nguồn vốn hỗ trợ chính cho VFS trong năm 2026. Tính đến cuối năm ngoái, VinFast ﻿đang ""sẵn sàng"" có gần 80.000 tỷ đồng để tiêu.  Như đã thông báo trước đó, cuối năm 2024, Vingroup tuyên bố sẽ cung cấp cho VinFast khoản vay bổ sung lên đến 35.000 tỷ đồng (1,4 tỷ USD) trong giai đoạn từ ngày 12/11/2024 đến ngày 12/11/2026 để hỗ trợ sự tăng trưởng liên tục của VinFast. Tính đến ngày 31/12/2025, dư nợ của VinFast từ Vingroup theo cam kết này là 10.376,9 tỷ đồng (413 triệu USD). Theo thỏa thuận tài trợ ngày 12/11/2024, người sáng lập kiêm CEO của VinFast, ông Phạm Nhật Vương cam kết tài trợ không hoàn lại tối đa 50.000 tỷ đồng (2 tỷ USD) cho VinFast và các công ty con. Tính đến ngày 31/12/2025, tổng số tiền 28.000 tỷ đồng (1 tỷ USD) đã được giải ngân theo thỏa thuận tài trợ. Tháng 8/2025, Công ty Cổ phần Thương mại và Sản xuất VinFast, một công ty con của VinFast, đã tách một số tài sản liên quan đến chi phí đầu tư của các dự án nghiên cứu và phát triển đã hoàn thành thành một thực thể mới, Novatech, mà sau đó ông Phạm Nhật Vượng đã mua lại từ Công ty với giá khoảng 39,8 nghìn tỷ đồng (1,6 tỷ USD) bằng tiền mặt. Tính đến ngày 31/12/2025, toàn bộ số tiền đã được thanh toán cho VinFast. Như vậy, báo cáo khẳng định, tính đến ngày 31/12/2025,     VinFast có tổng thanh khoản khả dụng lên đến 78.299,8 tỷ đồng    (3,1 tỷ USD), bao gồm tiền mặt và các khoản tương đương tiền mặt là 7.352,0 tỷ đồng (292,7 triệu USD), hạn mức tín dụng chưa sử dụng từ Vingroup lên đến     24.623,1 tỷ đồng (980,2 triệu USD)    , các khoản tài trợ còn lại từ ông Phạm lên đến 22.000,0 tỷ đồng (875,8 triệu USD), và cam kết khả dụng 24.324,7 tỷ đồng (968,3 triệu USD) theo thỏa thuận góp vốn dự phòng với YA II PN, Ltd. được ký kết vào tháng 10/2023. Thông tin từ báo cáo tài chính chưa kiểm toán năm 2025 của VinFast, tại Việt Nam, VinFast duy trì vị trí dẫn đầu trên thị trường ô tô, kết thúc năm 2025 với thị phần ước tính là 36% so với khoảng 22% vào năm 2024. Tại Ấn Độ, VinFast đã có những bước tiến ổn định, leo lên thứ hạng từ vị trí thứ tám vào tháng 10/2025 lên vị trí thứ tư vào tháng 12/2025, và duy trì vị trí đó kể từ đó đến tháng 2/2026. Tại Indonesia, VinFast kết thúc năm 2025 ở vị trí thứ ba trong số các thương hiệu xe điện. Tại Philippines, VinFast kết thúc năm 2025 ở vị trí thứ hai trong số các thương hiệu xe điện. Trong quý IV năm 2025, số lượng xe điện được giao đạt 86.557 chiếc, tăng 127% so với quý trước và tăng 63% so với cùng kỳ năm ngoái. Lần đầu tiên kể từ khi VinFast bắt đầu bán hàng quốc tế vào năm 2023, thị trường nước ngoài của VinFast ngoài Việt Nam chiếm 18% tổng số xe giao trong kỳ. Trong cả năm 2025, Công ty đã giao 196.919 xe điện trên toàn cầu, tăng 102% so với năm trước, trong đó thị trường nước ngoài chiếm khoảng 11% tổng số xe giao. Kết quả giao hàng cả năm vượt quá dự báo của ban quản lý về số lượng xe giao trong năm 2025, ít nhất gấp đôi so với năm 2024, và đánh dấu số lượng xe giao hàng hàng năm cao nhất của VinFast kể từ khi thành lập. Trong số 86.557 xe điện được giao trong quý IV năm 2025, khoảng 33% là cho các bên liên quan của Công ty. Sự gia tăng tỷ lệ giao hàng cho các bên liên quan so với quý III năm 2025 là do lượng giao hàng tăng cao cho các công ty con của công ty liên kết GSM tại Indonesia và Philippines, khi GSM nhanh chóng mở rộng mạng lưới đội xe tại các thị trường này và mua thêm xe để chuẩn bị đưa vào sử dụng năm 2026 như một phần của chiến lược mở rộng quốc tế, đặc biệt là ở Đông Nam Á. Trong khi đó, tỷ lệ giao hàng cho GSM tại Việt Nam giảm 3 điểm phần trăm xuống còn 19% so với quý trước. Tính đến hết năm 2025, khoảng 27% số lượng hàng giao đến tay các bên liên quan của Công ty, giảm 1 điểm phần trăm so với năm 2024. VinFast đang vận hành bốn nhà máy sản xuất trên toàn cầu với tổng công suất tối đa hàng năm khoảng 600.000 xe điện, bao gồm 300.000 xe điện/năm tại Hải Phòng và 200.000 xe điện/năm tại Hà Tĩnh (Việt Nam), 50.000 xe điện/năm tại Indonesia và 50.000 xe điện/năm tại Ấn Độ. Công ty cũng sản xuất xe tay ga điện tại Hải Phòng với công suất hàng năm khoảng 500.000 chiếc.",2026-03-18 08:04:00,https://cafef.vn/vinfast-san-sang-80000-ty-de-tieu-chop-co-hoi-truoc-tinh-hinh-gia-xang-tang-cao-188260318080434389.chn?utm_source=du-lieu.chn
VIC,Vingroup tiếp tục chọn 'Thủ đô Âm nhạc' làm điểm niêm yết lô trái phiếu ngoại quy mô hơn 8.700 tỷ đồng,Hội đồng quản trị Tập đoàn Vingroup vừa thông qua nghị quyết niêm yết lô trái phiếu quốc tế trị giá tối đa 350 triệu USD (tương đương hơn 8.700 tỷ đồng)," Theo thông tin vừa công bố, ngày 12/03/2026, Hội đồng quản trị Tập đoàn Vingroup (mã CK: VIC) đã ban hành các Nghị quyết số 03/2026 và 04/2026 phê duyệt việc niêm yết trái phiếu quốc tế tại Vienna MTF thuộc Sở Giao dịch Chứng khoán Vienna, Áo. Đồng thời, doanh nghiệp cũng thông qua bộ hồ sơ chào bán trái phiếu để nộp cho cơ quan quản lý trong nước. Tổng Giám đốc Nguyễn Việt Quang được giao nhiệm vụ quyết định chi tiết nội dung và tổ chức triển khai các thủ tục liên quan nhằm đảm bảo việc niêm yết diễn ra thành công. Động thái này là bước tiến hành tiếp theo của phương án phát hành tối đa 350 triệu USD trái phiếu quốc tế đã được Vingroup công bố vào cuối tháng 2/2026. Quy mô chào bán dự kiến đạt 1.750 trái phiếu với mệnh giá 200.000 USD/trái phiếu. Lô trái phiếu có kỳ hạn 5 năm, mức lãi suất danh nghĩa tối đa 5,75%/năm và là nghĩa vụ nợ trực tiếp không có tài sản bảo đảm của tổ chức phát hành. Cấu trúc đợt huy động vốn lần này đi kèm điều kiện trái chủ có quyền lựa chọn nhận cổ phiếu của Công ty Cổ phần Vinpearl. Các thủ tục dự kiến được triển khai trong quý II/2026. Việc tiếp tục lựa chọn sàn chứng khoán tại Áo cho thấy tính nhất quán trong hoạt động tiếp cận dòng vốn ngoại của Vingroup. Trước đó, vào cuối năm 2025, tập đoàn cũng đã phát hành thành công 325 triệu USD trái phiếu quốc tế kèm quyền chọn nhận cổ phiếu Vinpearl và tiến hành niêm yết tại thị trường Vienna. Các kế hoạch huy động vốn được thực hiện trên nền tảng quy mô tài sản liên tục mở rộng. Kết thúc năm tài chính 2025, Vingroup ghi nhận doanh thu thuần hợp nhất đạt 332.770 tỷ đồng và lợi nhuận sau thuế đạt 11.146 tỷ đồng. Tại thời điểm 31/12/2025, quy mô tổng tài sản của tập đoàn đạt mốc 1,12 triệu tỷ đồng.",2026-03-15 17:43:00,https://cafef.vn/vingroup-tiep-tuc-chon-thu-do-am-nhac-lam-diem-niem-yet-lo-trai-phieu-ngoai-quy-mo-hon-8700-ty-dong-188260315172118079.chn?utm_source=du-lieu.chn
VIC,"Top giàu nhất thế giới: Tỷ phú Phạm Nhật Vượng lên hạng 93, vượt Chủ tịch Samsung, 2 ""nữ tướng"" Vingroup lần đầu tiên xuất hiện","Danh sách tỷ phú thế giới 2026 của Forbes ghi nhận ông Phạm Nhật Vượng sở hữu 27,7 tỷ USD, đứng hạng 93 toàn cầu, cùng sự góp mặt của hai lãnh đạo nữ Vingroup.","Theo dữ liệu cập nhật từ bảng xếp hạng của tạp chí Forbes, Chủ tịch Hội đồng quản trị Tập đoàn Vingroup hiện nắm giữ khối tài sản định giá 27,7 tỷ USD. Với con số này, ông Phạm Nhật Vượng chính thức bước vào nhóm 100 người giàu nhất hành tinh tại vị trí thứ 93. Thứ hạng này đặt đại diện Việt Nam đứng trên nhiều doanh nhân có tiếng trong giới công nghệ và tài chính toàn cầu, điển hình như tỷ phú Jay Y. Lee của tập đoàn Samsung hiện xếp hạng 95 với 27 tỷ USD. Bên cạnh vị trí của Chủ tịch Vingroup, danh sách tỷ phú thế giới năm nay tiếp tục có tên hai thành viên nữ trong ban lãnh đạo cấp cao của tập đoàn.  Cụ thể, bà Phạm Thu Hương được ghi nhận ở vị trí thứ 1406 với khối tài sản 3 tỷ USD.  Cùng với đó, bà Phạm Thúy Hằng cũng xuất hiện tại vị trí thứ 1982 thế giới với tài sản ròng 2,1 tỷ USD. Số liệu này được tính toán dựa trên lượng cổ phiếu sở hữu công khai và các tài sản liên quan tại doanh nghiệp. Việc ba nhân sự chủ chốt của một tập đoàn kinh tế tư nhân cùng lọt vào bảng xếp hạng tỷ phú đô la phản ánh quy mô vốn hóa của doanh nghiệp này trên thị trường. Bảng xếp hạng Forbes 2026 cũng cập nhật chi tiết thứ hạng của các doanh nhân khác của Việt Nam. Bà Nguyễn Thị Phương Thảo xếp vị trí 1011 toàn cầu với khối tài sản 4,2 tỷ USD. Chủ tịch Tập đoàn Hòa Phát Trần Đình Long đứng hạng 1440, ghi nhận mức tài sản 2,9 tỷ USD. Các vị trí tiếp theo thuộc về ông Hồ Hùng Anh ở hạng 1676 với 2,5 tỷ USD, ông Ngô Chí Dũng và ông Nguyễn Đăng Quang cùng xếp hạng 3017 với khối tài sản 1,2 tỷ USD. Tài sản của các tỷ phú Việt Nam duy trì sự ổn định dựa trên hoạt động kinh doanh cốt lõi từ các nhóm ngành hàng không, công nghiệp, ngân hàng và thương mại dịch vụ.﻿",2026-03-10 21:21:00,https://cafef.vn/top-giau-nhat-the-gioi-ty-phu-pham-nhat-vuong-len-hang-93-vuot-chu-tich-samsung-2-nu-tuong-vingroup-lan-dau-tien-xuat-hien-188260310212026495.chn?utm_source=du-lieu.chn
VIC,Vinpearl chuyển nhượng lô cổ phiếu Vingroup trị giá 14.000 tỷ cho nhóm nhà đầu tư đặc biệt,"Công ty Cổ phần Vinpearl vừa thông báo đăng ký chuyển quyền sở hữu hơn 90 triệu cổ phiếu VIC nhằm thực hiện quyền chọn nhận cổ phiếu của trái chủ đối với lô trái phiếu quốc tế phát hành năm 2024, với tổng giá trị hoán đổi ước đạt hơn 14.000 tỷ đồng.","Công ty Cổ phần Vinpearl - tổ chức có liên quan đến Chủ tịch Hội đồng quản trị Tập đoàn Vingroup Phạm Nhật Vượng - vừa đăng ký chuyển quyền sở hữu 90.046.815 cổ phiếu VIC qua hệ thống của Tổng Công ty Lưu ký và Bù trừ chứng khoán Việt Nam. Giao dịch dự kiến thực hiện từ ngày 12/03 đến 10/04/2026 nhằm đáp ứng quyền chọn nhận cổ phiếu của trái chủ thuộc lô trái phiếu quốc tế phát hành năm 2024. Tính theo mệnh giá, lượng cổ phiếu giao dịch đạt hơn 900 tỷ đồng, nhưng xét theo thị giá VIC chốt phiên cuối tuần qua là 156.500 đồng/cổ phiếu, thương vụ này có giá trị thực tế hơn 14.000 tỷ đồng.  Trước giao dịch, Vinpearl nắm giữ 174.966.070 cổ phiếu VIC, tương ứng tỷ lệ 2,26% vốn điều lệ Vingroup. Nếu chuyển nhượng thành công toàn bộ, lượng sở hữu của tổ chức này sẽ giảm về mức 84.919.255 đơn vị, tương đương 1,1% cổ phần. Về nguồn gốc đợt hoán đổi, vào tháng 8/2024, Vinpearl đã huy động thành công 150 triệu USD trái phiếu tại Singapore với kỳ hạn 5 năm, lãi suất cố định 9,5%/năm và không có tài sản đảm bảo. Lô trái phiếu đi kèm điều khoản mua lại trước hạn theo yêu cầu hoặc cho phép trái chủ hoán đổi sang cổ phiếu phổ thông của Vingroup. Theo báo cáo tài chính quý IV/2025, do đã mua lại một phần trước hạn, giá trị còn lại của lô trái phiếu này ghi nhận ở mức 120,4 triệu USD, tương đương gần 3.100 tỷ đồng. Tính đến tháng 12/2025, tổng nợ vay tài chính ngắn và dài hạn của Vinpearl ở mức 11.592 tỷ đồng, chiếm hơn 13% tổng nguồn vốn. Cơ cấu nợ chủ yếu là vay ngân hàng và phần còn lại của lô trái phiếu chuyển đổi nêu trên. Trên khía cạnh vận hành, Hội đồng quản trị Vinpearl mới đây đã thông qua việc hợp tác với Công ty Cổ phần Vinhomes tại Dự án Khu phức hợp du lịch và đô thị nghỉ dưỡng Làng Vân (Đà Nẵng), đồng thời làm thủ tục chấm dứt hoạt động Chi nhánh Thanh Hóa do không còn nhu cầu duy trì. Sắp tới, Vinpearl sẽ chốt danh sách cổ đông vào ngày 23/03/2026 để chuẩn bị cho Đại hội đồng cổ đông thường niên, thời gian và chương trình họp cụ thể chưa được công bố.  Trên thị trường chứng khoán, kết phiên cuối tuần, cổ phiếu VPL dừng ở mức 76.700 đồng/cổ phiếu, đưa quy mô vốn hóa công ty lên 137.500 tỷ đồng, trong khi vốn hóa Tập đoàn Vingroup đạt 1,21 triệu tỷ đồng.",2026-03-08 16:02:00,https://cafef.vn/vinpearl-chuyen-nhuong-lo-co-phieu-vingroup-tri-gia-14000-ty-cho-nhom-nha-dau-tu-dac-biet-188260308155851866.chn?utm_source=du-lieu.chn
VIC,"27 siêu dự án tỷ USD, tổng VĐT hơn 3 triệu tỷ đồng gia nhập thị trường: Vingroup và Sun Group chiếm hơn 1 nửa","Theo Báo cáo từ S&I Rating's, 27 siêu dự án quy mô 41.000 ha với tổng vốn hơn 3 triệu tỷ đồng sắp ra mắt sẽ chuyển dịch nguồn cung về các đại đô thị vệ tinh thay vì chu kỳ tăng giá mới.","Báo cáo của S&I Rating's dự báo giai đoạn 2026-2027 sẽ chứng kiến sự gia tăng mạnh của nguồn cung bất động sản tại một số khu vực, hơn là một chu kỳ tăng giá mới      . Sự dịch chuyển này xuất phát từ việc hàng loạt công trình hạ tầng được khởi công và sự hình thành các đô thị vệ tinh, siêu đô thị với quy mô lớn hơn 500 ha dọc theo các dự án hạ tầng trọng điểm.        Vòng tròn trung tâm ngày một mở rộng thúc đẩy dãn dân và hình thành các đô thị đa mục tiêu            . Dữ liệu từ danh mục các dự án tỷ USD gia nhập thị trường ghi nhận 27 dự án với tổng diện tích 40.826 ha và mức đầu tư 3.062.311 tỷ đồng.        Nguồn vốn đang tập trung vào các vùng ven thông qua các tổ hợp đô thị đa chức năng      .  Vingroup hiện nắm giữ Khu đô thị thể thao Olympic tại Hà Nội quy mô 9.171 ha với vốn 925.000 tỷ đồng, dự án phức hợp Hạ Long Xanh tại Quảng Ninh diện tích 4.119 ha với 456.639 tỷ đồng, và khu đô thị lấn biển Cần Giờ 2.870 ha với mức vốn 217.000 tỷ đồng. Sun Group đang triển khai tổ hợp đô thị nghỉ dưỡng Bà Nà - Suối Mơ tại Đà Nẵng với 52.000 tỷ đồng và Đà Nẵng Downtown quy mô gần 79.800 tỷ đồng      .        Các địa phương như Phú Thọ, Quảng Ngãi hay vành đai TP.HCM cũng ghi nhận nhiều khu đô thị mới được chấp thuận chủ trương đầu tư.  Việc phát triển các dự án có quy mô lớn làm gia tăng nhu cầu vốn của doanh nghiệp, do đó, sẽ tạo ra quá trình thanh lọc tự nhiên đối với các chủ đầu tư, tác động trực tiếp đến những doanh nghiệp có mức độ đòn bẩy cao, năng lực quản trị và thực thi kém. ",2026-03-06 00:02:00,https://cafef.vn/27-sieu-du-an-ty-usd-tong-vdt-hon-3-trieu-ty-dong-gia-nhap-thi-truong-vingroup-va-sun-group-chiem-hon-1-nua-188260305233226888.chn?utm_source=du-lieu.chn
VIC,Vingroup chốt quyền tham dự ĐHĐCĐ thường niên 2026,Tập đoàn Vingroup vừa công bố thông tin về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026.,"Tập đoàn Vingroup-Công ty CP (Vingroup, MCK: VIC) vừa có văn bản gửi UBCKNN, Sở GDCK TP.HCM (HoSE) và Sở GDCK Hà Nội (HNX) công bố thông tin liên quan đến ĐHĐCĐ thường niên năm 2026. Theo đó, ngày 27/2/2026, Chủ tịch HĐQT Vingroup đã ban hành Quyết định số 03/2026/QĐ - CT HĐQT-VINGROUP về việc chốt danh sách Người sở hữu chứng khoán để thực hiện quyền tham dự họp ĐHĐCĐ thường niên năm 2026. Cụ thể, ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026 là 23/3/2026. Đối tượng tham dự là các cổ đông có tên trong Danh sách người sở hữu chứng khoán do Tổng Công ty lưu ký và Bù trừ chứng khoán Việt Nam (VSDC) lập tại ngày đăng ký cuối cùng sẽ được quyền tham dự họp ĐHĐCĐ thường niên năm 2026. Thời gian và địa điểm họp sẽ được tập đoàn thông báo sau. Nội dung họp là thông qua các vấn đề thuộc thẩm quyền của ĐHĐCĐ theo quy định của pháp luật và Điều lệ Tập đoàn Vingroup. Trong một diễn biến khác, HĐQT Vingroup đã ban hàn Nghị quyết số 02/2026/NQ-HĐQT-VINGROUP phê duyệt về việc phát hành, chào bán trái phiếu tại Sở GDCK nước ngoài. Theo đó, Vingroup dự kiến phát hành tối đa 350 triệu USD trái phiếu quốc tế với giá chào bán dự kiến 200.000 USD/trái phiếu; kỳ hạn 5 năm; lãi suất danh nghĩa dự kiến tối đa 5,75%/năm. Trái phiếu sẽ được phát hành và niêm yết trên Sở GDCK Vienna, Áo (Vienna MTF). Đây là trái phiếu không chuyển đổi, không kèm theo chứng quyền, không có bảo đảm và xác định nghĩa vụ trả nợ trực tiếp của Tổ chức phát hành. Trái Phiếu có quyền chọn nhận cổ phiếu của Công ty CP Vinpearl (MCK: VPL) thuộc sở hữu của Tập đoàn Vingroup. Thời điểm phát hành dự kiến trong quý II/2026, tùy thuộc vòa điều kiện thị trường và chấp thuận của cơ quan nhà nước có thẩm quyền. Cũng tại thị trường quốc tế, ngày 16/12/2025, Vingroup đã phát hành 1.652 trái phiếu mã VICD2328002 mệnh giá 200.000 USD/trái phiếu; tương ứng giá trị phát hành 325 triệu USD. Với kỳ hạn 5 năm, lô trái phiếu trên dự kiến đáo hạn ngày 16/12/2025. Thị trường phát hành và niêm yết tại Sở Giao dịch Chứng khoán Vienna - Áo. Về tình hình kinh doanh, doanh thu thuần hợp nhất năm 2025 đạt 332.770 tỷ đồng, tăng 76% so với năm trước và là mốc doanh thu cao nhất lịch sử của Tập đoàn. Lợi nhuận trước thuế đạt 26.300 tỷ đồng và lợi nhuận sau thuế đạt 11.146 tỷ đồng, tăng lần lượt 57% và 111% so với cùng kỳ năm 2024. Tính đến ngày 31/12/2025, tổng tài sản Vingroup ở mức 1,12 triệu tỷ đồng, tăng 34% so với 31/12/2024. ",2026-02-28 14:47:00,https://cafef.vn/vingroup-chot-quyen-tham-du-dhdcd-thuong-nien-2026-18826022813483642.chn?utm_source=du-lieu.chn
